,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
1579,UgwewMBRKdmUhQ9GP2p4AaABAg,"Chill ah, org desa mana pakai dolar",1 month ago,@Nobodyzrl,UC6kWpyDsVtXgBl4qiPMClUA,0,,https://yt3.ggpht.com/ytc/AIdro_lwzwpimHH-lOaadWSz5A6i3-0-NEaspreA5dLLV3s=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.373199,
1580,UgyyNGBMnfM8vsdEjEh4AaABAg,Menteri keuangan nya juelek,1 month ago,@matuary_9999,UCkyddfKKEK3V2345mmLTaiQ,0,,https://yt3.ggpht.com/PtbkrKbEZN1zJkaoZUQwOxvBRLTCz2BvsdAYIU_i4b83Q6EPH2fABhnqsk2cjPL69wbAn__-a18=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.374753,
1581,UgxyVfjNwF0XsU38BPd4AaABAg,berasa lagi di kelas belajar,1 month ago,@billingbiantara,UC_mUtSDoIhELIMbadNR6eLA,0,,https://yt3.ggpht.com/ytc/AIdro_mw9W1zbROEgqfldgUkMYbiqP28uReVzp1Jn9i1MO7VzfLhMA7aQmPVp_I588_YpOg-6g=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.376368,
1582,UgwqCYP8GM0tKMre5oV4AaABAg,Yg katanya efisiensi2 tpi mentri2nya dn pengadaan2 nya membengkak the real omon2🤣🤣🤣🤣🤣😁😁😁😁😁😁,1 month ago,@yulianto5517,UCSGKRv5KxVALE-Zkdgy1VnQ,0,,https://yt3.ggpht.com/S7BtpTmWE8LUALrMhfevGhnNlCeEysBtB_QKqoi2YVxXZVpxjx9rsU_yuyBvc3uW0dYbeE2t=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.3781,
1583,Ugzeu0zhOhjAK3MTaoV4AaABAg,Bandingin sama korea selatan won korea dgn dollar hanya di harga 1500 per 1 won korea😂😂😂😂😂😂😂😂,1 month ago,@yulianto5517,UCSGKRv5KxVALE-Zkdgy1VnQ,0,,https://yt3.ggpht.com/S7BtpTmWE8LUALrMhfevGhnNlCeEysBtB_QKqoi2YVxXZVpxjx9rsU_yuyBvc3uW0dYbeE2t=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.379722,
1584,Ugwdf9R0nIrsbiRGS1d4AaABAg,basmi korupsi tapi proker utama jdi sarang korupsi what a joke,1 month ago,@alihamzah2484,UC0UlVRTZuE1ejA4a0qIPveA,0,,https://yt3.ggpht.com/ytc/AIdro_lFEm_QJTURh0yNY2vlg2FE70OVyZubyfNnZjQL3tE=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.381323,
1585,UgzJL9dU8fSaCKJDVpp4AaABAg,Cba dong aturan pemerintah bikin yg jlas biar investor nyaman bkn omon2 MBG2 trus bkn mles org kya nanam uang disini😂😂😂😂😂😂😂😂,1 month ago,@yulianto5517,UCSGKRv5KxVALE-Zkdgy1VnQ,0,,https://yt3.ggpht.com/S7BtpTmWE8LUALrMhfevGhnNlCeEysBtB_QKqoi2YVxXZVpxjx9rsU_yuyBvc3uW0dYbeE2t=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.382932,
1586,Ugz-iNtS0XQdAmzhltl4AaABAg,"Rupiah melemah itu bukan karena ""dolar jahat"" atau ""asing main mata uang"". Secara ekonomi, nilai tukar itu hasil dari ribuan transaksi per detik yang bisa dimodelin pakai matematika. 

Ini breakdown lengkapnya:

1. Hukum Dasar: Penawaran & Permintaan Valas

Nilai tukar IDR/USD itu harga 1 USD dalam Rupiah. Kalau permintaan USD naik atau penawaran USD turun, rupiah melemah.

Persamaan sederhananya:
E = \frac{D_{USD}}{S_{USD}}
Dimana:
- $E$ = kurs IDR/USD. Kalau E naik, rupiah melemah. Contoh: dari 15.000 ke 16.000 artinya rupiah melemah 6.67%
- $D_{USD}$ = permintaan dolar di pasar valas Indonesia
- $S_{USD}$ = penawaran dolar di pasar valas Indonesia

Jadi semua alasan di bawah ini ujungnya ngubah $D_{USD}$ atau $S_{USD}$.

2. Alasan 1: Defisit Transaksi Berjalan / Current Account Deficit

Ini yang paling fundamental. Kalau Indonesia impor lebih banyak dari ekspor, kita butuh dolar buat bayar impor itu.

Persamaan Neraca Pembayaran:
CA + KA + FA = 0
- $CA$ = Current Account = Ekspor - Impor + Pendapatan bersih luar negeri
- $KA$ = Capital Account = Transfer modal kecil
- $FA$ = Financial Account = Aliran modal masuk-keluar

Kalau $CA < 0$ defisit, maka $FA > 0$ harus masuk. Artinya Indonesia harus pinjam atau jual aset ke asing buat nutup kekurangan dolar.

Kenapa ini bikin rupiah lemah?  
Defisit CA = permintaan dolar $D_{USD}$ naik. Kalau aliran modal FA nggak cukup cepat masuk, rupiah tertekan.

Contoh angka:  
2023 Indonesia surplus CA $1.6M. 2024 balik defisit $2.7M. Itu artinya permintaan dolar tambahan $4.3M. Tanpa ada FA yang masuk sama besar, kurs naik.

3. Alasan 2: Diferensial Suku Bunga & UIP - Uncovered Interest Parity

Investor global itu rakus yield. Mereka akan pindahin uang ke negara yang kasih bunga lebih tinggi, setelah memperhitungkan risiko kurs.

Persamaan UIP:
(1 + i_{IDR}) = \frac{E_{t+1}^e}{E_t} (1 + i_{USD})
Dimana:
- $i_{IDR}$ = suku bunga Indonesia
- $i_{USD}$ = suku bunga Fed AS
- $E_t$ = kurs sekarang
- $E_{t+1}^e$ = ekspektasi kurs 1 tahun depan

Susun ulang:
\frac{E_{t+1}^e - E_t}{E_t} \approx i_{IDR} - i_{USD}
Artinya: kalau suku bunga AS naik lebih cepat dari Indonesia, pasar akan ekspektasi rupiah melemah sebesar selisih bunga itu.

Data 2022-2024:  
Fed naikkan suku bunga dari 0.25% ke 5.5%. BI naik dari 3.5% ke 6.25%. Selisihnya mengecil dari 3% jadi 0.75%. Itu bikin carry trade ke Indonesia kurang menarik, modal keluar, rupiah lemah.

4. Alasan 3: Inflasi & Purchasing Power Parity - PPP

Kalau inflasi Indonesia 4% dan AS 2%, daya beli rupiah turun lebih cepat. Dalam jangka panjang kurs akan menyesuaikan.

Persamaan PPP Absolut:
E = \frac{P_{IDR}}{P_{USD}}
Dimana $P$ = tingkat harga umum. 

Persamaan PPP Relatif yang lebih realistis:
\frac{E_{t}}{E_{t-1}} = \frac{1 + \pi_{IDR}}{1 + \pi_{USD}}
- $\pi_{IDR}$ = inflasi Indonesia
- $\pi_{USD}$ = inflasi AS

Contoh: Kalau inflasi Indonesia 5% dan AS 2%, PPP prediksi rupiah melemah 2.94% per tahun cuma buat jaga daya beli tetap sama.

Rupiah udah inflasi lebih tinggi dari dolar sejak 1998. Itu tekanan pelemahan struktural.

5. Alasan 4: Capital Flight & Risk Aversion Global

Pas ada krisis global, investor lari ke ""safe haven"" USD. Permintaan dolar global naik, semua mata uang emerging market termasuk rupiah kena.

Ini bisa dimodelin pakai Capital Flows:
FA = FDI + Portfolio + Other Investment
- *FDI*: Investasi langsung. Stabil, susah keluar.
- *Portfolio*: Saham & SBN. Sangat sensitif. Kalau The Fed hawkish atau geopolitik memanas, dana ini keluar dalam hitungan hari. 1 triliun rupiah keluar = permintaan USD 65 juta, kurs naik 0.4% kalau likuiditas tipis.
- *Other Investment*: Utang swasta & pemerintah.

2020 dan 2022 kita lihat outflow portfolio $8-10M dalam 1 bulan. Itu langsung bikin rupiah tembus 16.000.

6. Alasan 5: Harga Komoditas & Terms of Trade

50% ekspor Indonesia itu komoditas: batu bara, CPO, nikel. Kalau harga komoditas jatuh, penerimaan dolar eksportir turun.
TOT = \frac{P_{Ekspor}}{P_{Impor}}
Kalau TOT turun, CA memburuk. 2022 harga batu bara $400/ton, rupiah kuat di 14.800. 2024 harga jadi $120/ton, rupiah lemah ke 16.200. Korelasi 0.7+.

7. Alasan 6: Utang Luar Negeri & Debt Service

Indonesia punya utang luar negeri $400M+. Setiap tahun kita bayar bunga dan pokok dalam dolar.
Debt Service = r \cdot D + \frac{D}{T}
- $r$ = bunga utang
- $D$ = stok utang
- $T$ = tenor

Kalau dolar naik 10%, beban pembayaran utang dalam rupiah naik 10% juga. Pemerintah & swasta butuh beli dolar lebih banyak buat bayar utang, bikin permintaan USD naik lagi. Ini efek lingkaran setan.

8. Alasan 7: Ekspektasi & Sentimen Pasar

Pasar itu 80% ekspektasi. Kalau semua trader yakin rupiah akan lemah, mereka akan beli dolar sekarang. Itu jadi self-fulfilling prophecy.

Modelnya kayak ini:
E_t = E_{t+1}^e + \epsilon_t
Dimana $\epsilon_t$ = risk premium. Kalau risiko politik, defisit fiskal, atau defisit CA naik, risk premium $\epsilon_t$ naik. Investor minta kompensasi lebih tinggi buat pegang aset IDR, jadi mereka jual IDR sekarang.

9. Kenapa BI Nggak Bisa Tahan Selamanya?

BI intervensi pakai cadangan devisa. Tapi cadangan itu terbatas.
\Delta R = CA + FA + Intervensi
$R$ = Cadangan Devisa. Kalau BI jual $5M buat tahan kurs, cadangan turun $5M. Kalau outflow terus, cadangan habis dan kurs tetap jebol. 1998 kita lihat itu. 

Makanya BI cuma bisa ""smooth"" pergerakan, nggak bisa lawan tren fundamental.

---

Ringkasan Matematis

Pelemahan rupiah itu gabungan:
\Delta E = \alpha(\Delta CA) + \beta(i_{USD} - i_{IDR}) + \gamma(\pi_{IDR} - \pi_{USD}) + \delta(\Delta Risk) + \theta(\Delta Komoditas)
- $\alpha, \beta, \gamma, \delta, \theta$ = koefisien sensitivitas
- Kalau semua variabel di kanan naik, rupiah melemah

Jadi apa yang bikin rupiah ""terus"" melemah?

1. *Struktural*: Indonesia masih defisit CA kalau harga komoditas turun. Inflasi juga historis lebih tinggi dari AS.
2. *Siklus*: Siklus kenaikan suku bunga The Fed tiap 5-7 tahun selalu bikin capital outflow dari EM.
3. *Psikologi*: Status rupiah sebagai ""high beta currency"" bikin dia paling cepat kena kalau ada badai global.

Rupiah nggak unik. Lira Turki, Peso Argentina, Rand Afrika Selatan polanya sama. Mata uang negara defisit + ketergantungan komoditas + suku bunga rendah relatif AS pasti under pressure. 

kalau ada yg salah mohon di maafkan🙏",1 month ago,@BelajarLewatCaraMTK,UCRcuzwa8wGa6bq7vA9YGS_A,0,,https://yt3.ggpht.com/ytc/AIdro_kx7LRXG9JxEQPwGG5Y-3-amHKIcX2nDJF5PElO758mf4e-_81WiP_1aIdW3MoO0j1Pgg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.384534,
1587,UgxYI_j4JHXpTZgkWYB4AaABAg,Disengaja bro,1 month ago,@kartono9917,UCbtB79FlDCrCPIcb5MBTDyA,0,,https://yt3.ggpht.com/ytc/AIdro_n7T2HLU7JQUvDRxPv3L4O8Bt6iJvjdFI3DbJCb2haaET6FyolDnJdpfFCiEZLMcXsZpw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.386145,
1588,UgxeKn8pWwR97KU9HKx4AaABAg,Makasih Bang Ferry 👍🏻💝,1 month ago,@MariaYulia-qr6ii,UCqNAtTSbDMT5ox0PUKAt3ug,0,,https://yt3.ggpht.com/56sSd-PaF4p2rXRBpQA0flkPAlmmL8AkWMK6BOVsxmKS3n0D5KZ8VbzZ81z0IrTC_HJIt675-g=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.387678,
1589,UgxgvmmDreQOpoC2SZl4AaABAg,Sorry ralat di menit 9:10 total apbn bukan 30% karena 100trilyun tapi 3%,1 month ago,@asikinstory3089,UC7nfCtGD9o-UEogoSgqmZVw,0,,https://yt3.ggpht.com/m1wAbLLDJramCTrsww8Mzt38LJTxTGoepmzazDo2ZY3CIYOX6UJPP7sBuoICGN39gtdZxrZhyu0=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.389311,
1590,UgyEMwleBx1dnsL38_J4AaABAg,sebenarnya 98 akan baik baik saja. hanya karena keinginan elit ingin percepat ganti presiden jadi kacau.,1 month ago,@mascho_maxy,UCScP_v09tgpJx7VwFsZT0zA,0,,https://yt3.ggpht.com/7gVgNIMh6U33h_RX7HcaY6NrcjVdg2gSO5DxGL1n255EW-k84mjR9RHfdV7PUEQTVkvxM_Uj=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.64655,
1591,UgzcDRqvQqxcyWcWiuN4AaABAg,Mata.kuliah ekonomi makro.😊😊,1 month ago,@animalxroblox,UCiT18_PoT_8xIOOT4CtTRHA,0,,https://yt3.ggpht.com/tT9GIwb5BpWafhFu5XIA2E_MR1kYkYKquxLe_GrAlrY_IZxeSYTNAKltRJoXBkSVVGfHJwPT=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.648536,
1592,Ugw-Guhx6HrrU0rSj6x4AaABAg,Yg menjijikan yg pegang dolar  keluarga koruptor & mafia. BKN rakyat miskin. Warga yg tolol termakan omong penghianat NKRI. Wajar. Di. Karungi. Mereka. Buang Di Penangkaran Buaya,1 month ago,@NurAini-zz1zs,UCJzBI8tlSalMIi34127rswA,0,,https://yt3.ggpht.com/ytc/AIdro_nfaS9vjq2Wu5GonnDUIOhRL2y6pnzLaoMqhU-6dfu7LLR1aLU8I2-k3XCvlqvcw0YKRQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.650115,
1593,Ugz6LCgSaI_s5KQ8ivR4AaABAg,Dolar negara hampir bangkrut apa mungkin bisa melemahkan rupiah dgn secepatnya.,1 month ago,@NurAini-zz1zs,UCJzBI8tlSalMIi34127rswA,0,,https://yt3.ggpht.com/ytc/AIdro_nfaS9vjq2Wu5GonnDUIOhRL2y6pnzLaoMqhU-6dfu7LLR1aLU8I2-k3XCvlqvcw0YKRQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.651714,
1594,UgyAo8zXzPVPD9eggmx4AaABAg,Yg di inginkan memang lebih dari 1998. Cerita lama di ulang kembali. Tak mungkin Indonesia 2 x di permainkan. Asing & antek 2 nya.,1 month ago,@NurAini-zz1zs,UCJzBI8tlSalMIi34127rswA,0,,https://yt3.ggpht.com/ytc/AIdro_nfaS9vjq2Wu5GonnDUIOhRL2y6pnzLaoMqhU-6dfu7LLR1aLU8I2-k3XCvlqvcw0YKRQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.65332,
1595,UgwjVqlksFUBBcaMxPt4AaABAg,soal menghambur-hamburkan uang kita no.1,1 month ago,@RoistryDjatmiko,UCx4_JdRPvaZIIxqyeDx8mfQ,0,,https://yt3.ggpht.com/ytc/AIdro_kgeb3tvIBGrdY-IdjHykSG-MSKpwcehWUAO3_O6TXPgadO46BAk4RkoG8qNgXDJBfHxg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.655111,
1596,Ugwh0KOnlLZxVPIeuf94AaABAg,Penjajah & atek 2 nya ada dl negeri. Ketagihan maling uang negara dari rakyat bayar pajak.,1 month ago,@NurAini-zz1zs,UCJzBI8tlSalMIi34127rswA,0,,https://yt3.ggpht.com/ytc/AIdro_nfaS9vjq2Wu5GonnDUIOhRL2y6pnzLaoMqhU-6dfu7LLR1aLU8I2-k3XCvlqvcw0YKRQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.656713,
1597,UgyNn0Jaiw9i6PCQ4wN4AaABAg,Rupiah melemah di paksa melemah oleh antek asing. & Koruptor mafia. Menjijikan,1 month ago,@NurAini-zz1zs,UCJzBI8tlSalMIi34127rswA,0,,https://yt3.ggpht.com/ytc/AIdro_nfaS9vjq2Wu5GonnDUIOhRL2y6pnzLaoMqhU-6dfu7LLR1aLU8I2-k3XCvlqvcw0YKRQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.658251,
1598,Ugy8Q3Uvc7BT-qZqWM14AaABAg,andai,1 month ago,@Awakawai,UCnd5dwrAyfqCprIfa8Cj1XQ,0,,https://yt3.ggpht.com/0-7sWvgs4-XpJzMypLkt8EfiyvZT0kSAl-TnsDo91-OeNxWhwBAJFjxyknYXQvmSyhPuk5DixQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.65989,
1599,UgxoMdwpOIL15u8YweN4AaABAg,stop mbg 😭😭,1 month ago,@vianayupi,UCXuknX1kc8Lxul311xXlx8Q,0,,https://yt3.ggpht.com/X27Ii2Wr-T_dM4vwIUbUEl-53y4MZxWuF0aTPf07FjXtG5qH_tPbCjhInBgfoEIpHwQ5rq3D7GY=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.661509,
1600,Ugy3zSOHWgx_oZ1pkvN4AaABAg,"Banyak Boong dan Raja Omon Omon, 
Malu kita di Pimpin Orang Bodoh seperti Ini, Pecatan TNI dan Gagal Capres 3x hanya ambisi untuk Memperkaya diri sendiri dan Kelompok Kelompok maling Maling APBN MBG Koruptor dan Koperasi Merah Putih Sumber besar Koruptor😢
Tidak ada gunanya kalian bagi Seluruh Rakyat Indonesia

Digaji dibayar diberikan amanah hanya bisa membuat seluruh Rakyat Indonesia susah dan sulit

Koruptor Kabinet Koruptor mbg koruptor koperasi merah putih dan proyek koruptor lainnya


KDM Presiden RI
Seluruh APBN akan digunakan untuk kepentingan Seluruh Rakyat Indonesia🎉❤",1 month ago,@Nova-v1b5w,UCDmwj994st7TeL1MBjDTe-Q,1,,https://yt3.ggpht.com/rd-p5OONN38KzyXbrPV4oHhpGMA_1n1eXGfttHay3iXyc1KgPcMAYzuZyOUdkzmmETY9N2LUEw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.663086,
1601,UgyURyLHUKvsZiCdR0F4AaABAg,Apa pak prabowo tidak pernah lihat youtube atau medsos yaa?,1 month ago,@kangbudi4247,UCTzPh-u8H_BjsG_oS8I9VxQ,0,,https://yt3.ggpht.com/ytc/AIdro_lQ7jgr3C_u-CchRYELcHXh4dIcYsdw5gL6MxKVIk4iaQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.664684,
1602,UgysAqG5A1rfYVx5TZF4AaABAg,"plis bro, gua mau rakit pc harganya udh gila banget harganya",1 month ago,@moonmaap,UCA_40DV3uNxwUWpiwAUfwaA,0,,https://yt3.ggpht.com/ytc/AIdro_mc4Y9gQCEiemTFxftMBzkVs4f2dFVKIi2EzfEXVVougJ-byH1unVlcX4jadECPvzh2lg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.666233,
1603,UgxOQyF-bNGXOmsTVxd4AaABAg,"Hidu MBG, tetap ngotot sampai kiamat.",1 month ago,@Egun-k8m,UC4QRfXBBPWNubpPPxn2oT1A,0,,https://yt3.ggpht.com/ytc/AIdro_n_lui30_R4aFboFtgT_VxYjD4iTGYWon2fteKOKgKDhtSlE3mEcaX1nF_zJZGiJY87Og=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.667768,
1604,UgzIfVSJL06GVuIJr0B4AaABAg,"Karna gaji besar kerjaan tidur makan rembuse tunjangan besar mobil dinas pun dapatanya dia
Korupsi penjaranya beda sama yg kejahatan
Hukum bisa dibeli
Hukuman mati hanya untuk pencuri kecil
Kasus pejabat tidak ada yg dimiskinkan",1 month ago,@Kim-pancut,UCPpCzWMcNpvyaa3Zjtx29JQ,0,,https://yt3.ggpht.com/ytc/AIdro_m_q3PrwkLVRXMwVll1dzJZmZQfn5i9PtIcUPCx7KY7qQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.669302,
1605,UgzYC8obOFjt4Uc8sWF4AaABAg,Selama presidennya Prabowo gw gayakin akan ada perbaikan seperti yg dijelaskan di video. Terlalu tone deaf.,1 month ago,@bagus442,UCoj3sPsNbUTTwgDemkCIbNw,0,,https://yt3.ggpht.com/ytc/AIdro_nAf2LD5uAVMm3nJA4y7IcKCGhbQO12cGHoZdopdvvGkTQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.670845,
1606,UgwCjWw0fAvrHAApgwR4AaABAg,"Ini hanya melihat kulit nya saja sebenarnya kalau mau bedah isi nya juga. Ingat, tetangga samping kanan dan kiri mu, bkn tetangga yg 100% baik. Mbg??? Senggol dong esemka. 😅",1 month ago,@zemazein6873,UCAT0pxEf7tcvXPM2jARd9tQ,0,,https://yt3.ggpht.com/ytc/AIdro_no8fM9r-S2_w4KAJJ3aBX1ydrTGuWFWq-aowFsa42Ibow=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.672565,
1607,UgxTeGcGDIX8KIvfpbF4AaABAg,"Perbandingan SBY, Jokowi dan Prabowo dalam kenaikan mata uang rupiah per 1 dollar (average) :
SBY = 
2004-2014 = ±8.000-±11.000
(Butuh waktu 10 tahun untuk naik ±3.000)
Jokowi =
2014-2024 = ±11.000-±15.000
(Butuh waktu 10 Tahun untuk naik ±4.000)
Prabowo =
2024-2026 awal = ±15.000-±17.000
(Hanya butuh 1 tahun (lebih dikit) untuk naik ke ±2.000, dan tidak tahu 9 tahun lagi naik berapa)",1 month ago (edited),@rotteyzn6800,UCA1yKf9OXeMiIRRJbREGL0w,1,,https://yt3.ggpht.com/Z5dX6egTRUGYDy8Zc8-iznT13PXiUDG6Dn5hp8zzsAaHe5Ce3AHA2h2M4sZDxqkick5GEwJI_-8=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.674421,
1608,UgyN7di8LDyZudF4CCZ4AaABAg,"bung bahas swasembada bung, ha ha ha
penasaran w",1 month ago,@ruhadimadjid1780,UCMido9RrAEdJReVsgWONBPg,0,,https://yt3.ggpht.com/ytc/AIdro_mui0gKkBDIrjiRDfBx-ZdFmXYFmdGuafeOrsgtE9Y=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.676342,
1609,UgxvSH_W1yo1DiaFGH94AaABAg,Per hari ini udah jadi 17.800 yeu,1 month ago,@aninditaprigara6166,UCFRuMAaUDsqpfyzmqHZNZxg,0,,https://yt3.ggpht.com/ytc/AIdro_kxNV1uzjhROrZBPPlSdTTxLab8L-ZFCNdSOfwOagReJZw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.678019,
1610,UgyACTB3QJv_qcQ9MQB4AaABAg,"Indonesia ga kekurangan orang pintar sebenarnya, tp kebanyakan orang licik yang dikasih jabatan",1 month ago,@Nununana11,UCVZ_zRawYRsh42gj6uLVcGg,0,,https://yt3.ggpht.com/OW2z85RJ4lNZrvA8-65XhznYyYo5sQeRdICSPejLYGdIBx87uPBiAK6COgDgUs3Cslr7Vs2-tA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.948869,
1611,UgyStBLiN82ooACF7vd4AaABAg,Sepertinya menteri butuh les lagi supaya tidak menghamburkan uang rakyat,1 month ago,@Oliviaaaaaa2811,UCvgKeGdisohizMzeflxs4MQ,0,,https://yt3.ggpht.com/V6y6VEw54LCHrNir9ZojUZdcFroYRrSZFduwqwF9FHDRsRFc724jWgST--F8JoSe3s5PVcmgq9M=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.950834,
1612,UgyzkpWbmvPD3xp1VK94AaABAg,"Mau demo seluruh Indonesia turun ke Senayan, MBG ttp bakal lanjut karna jadi ternak Wowo buat di 2029",1 month ago,@RohmatAzhar,UCtWrvm6Ccq-1aL5dczVXmcg,0,,https://yt3.ggpht.com/ytc/AIdro_nda3NuW4HXFz11TFja6elUTDgEB9wuwjLWBcCho3VqWai3G3DxOL09_d1cje349l3kKw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.952446,
1613,UgzlzhoO4jtARW1j53Z4AaABAg,"percuma kak, prabowo ga bakal liat video ini, hp nya disita buna.",1 month ago,@kimjaehwan-t8u,UCvCZcTJrgJNNWRe6S4qNjKA,0,,https://yt3.ggpht.com/ytc/AIdro_lZk3HNN9QFWfP7mcLlednZJvqwlnhI6knH6DHjHCIg7fG_CNrt4gnxZef3BFUGk6h0dg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.954061,
1614,UgzR6gJ7qVwBaLi-TG54AaABAg,Rupiah melemah karna orang jawa overpenduduk dan mereka terus berkembang biak,1 month ago,@Hellopandacoklat,UCqDwLcYtTNiAdxCUwZigWzw,0,,https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.955577,
1615,UgwL2lUqqI9fsI2NTxJ4AaABAg,Subsidi energi bisa ketutup malah lebih kalau ada yang berhenti aja 4 bulan 😊😊,1 month ago,@BreakingPoint86,UCn9ug7Xcfd2aiKAZjYuHjoQ,0,,https://yt3.ggpht.com/9F6XtilX-u6psjQQNqzVW6irImQbksroDtyoDAoUAFSUZzJQD9DTRxIr3-zbAGeRc3NMhKoOQg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.95711,
1616,Ugw45N2sbpXzE9PVvQp4AaABAg,"Malah ada kekhuatiran, apabila Indonesia ringgit tumbang, seterusnya domino bole berlaku, yakni serangan thdp matawang lain, peso, bhat, ringgit dll🤔",1 month ago,@zulkiflihjahmad5095,UCKl61A3RB4bkuUaNe6rpBPQ,0,,https://yt3.ggpht.com/ytc/AIdro_kNJLbTyBj1B6rcyuAwA-5aZ-GFbl_zQNtp3Hpvg6Y7bCg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.958619,
1617,UgyTRZSz4zKxCtl6l6p4AaABAg,"Beliau sudah berapa kali mencalonkan diri jadi presiden, bayangkan berapa banyak biaya yg dikeluarkan. Maka hampir dapat dipastikan beliau tidak akan berfikir tentang rakyat, karena MBG, kopdes dn sebagainya itu mesin politik 2029.",1 month ago,@erickmanurung4954,UC_gcxVm4odxlB_64VqX2sWA,0,,https://yt3.ggpht.com/ytc/AIdro_k9jPb4YugxmmQRschjfndqqPSyWLTINOpHJRYfSRM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.960199,
1618,UgwtcK6ptJ0iBPLABS54AaABAg,Terima kasih bang Ferry Infonya,1 month ago,@ganjangarihta2702,UCO-Q4iA8MV2DdPC6GnPyLxA,0,,https://yt3.ggpht.com/ytc/AIdro_koYRlY2AANo7X7pMbpLGCc_mc2EU_kUDMy0Km-zPM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.961832,
1619,UgwdbanKIsPkGG1LZpx4AaABAg,"Emmmm gini deh. MBG itu cuman Menggemukan Pihak pihak yang terlibat didalamnya. MBG bukan solusi tapi menggemukan pihak2 tertentu. Dengan berada didalam jajaran ke MBG an, keluarnegri atau pestapun mudah terlaksana. Itu pasti.
Intinya MBG dihapus.",1 month ago,@hobah813,UCzk4MhR1bkRWYB66nnVuZaQ,0,,https://yt3.ggpht.com/q9nA9HrUfm4IuL19rjmwRdh68vuVJJG6NmwOuwJTSvDrYTWkH72mUlaYykKtQd-ZVj-RXIBrIw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.963354,
1620,Ugx77B9ywWGfAFz0ZH54AaABAg,Bang fer bahas sama timothy lagi dong . Gua bener bener seneng banget saat liat vidio terbaru nya timothy soal sejarah rupiah yg dulu sebelum jadi rupiah..,1 month ago,@HNNstuff,UCnHenhtfLmlh8wV0Vf6e26A,0,,https://yt3.ggpht.com/hc6XPjlflqQbfozGQMt90piElHWVSRNzcF2ogtffR43SI8yLlyKtGnb24xn7_kjlC6hpD6KeDQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.964889,
1621,UgwDlArzRyx8lg7bh1J4AaABAg,Bayi tua mana paham .katanya kalo makin tua sifat nya kek anak anak,1 month ago,@yangjieee,UC573jqrpg5i6V744hsKqM_w,1,,https://yt3.ggpht.com/3Mvue5JwrYXsy0sVyx7SFfefGw6-ymptM68cdF5JwfKnUwx1FL8rs4C1Ms8Cop4pmwA3kPrHd9U=s88-c-k-c0x00ffffff-no-rj,False,False,1780714520.966392,
